date,entry_time,exit_time,entry_price,exit_price,stop,target,or_high,or_low,outcome,pnl_pts,risk_pts,r,year
2018-10-02,2018-10-02 13:55:00+00:00,2018-10-02 15:23:00+00:00,7656.6,7675.5,7612.6,7675.5,7650.4,7612.6,target,18.899999999999636,44.0,0.4295454545454463,2018
2018-10-03,2018-10-03 14:10:00+00:00,2018-10-03 14:55:00+00:00,7680.2,7654.2,7654.2,7691.1,7676.0,7654.2,stop,-26.0,26.0,-1.0,2018
2018-10-08,2018-10-08 13:50:00+00:00,2018-10-08 15:26:00+00:00,7399.4,7349.4,7349.4,7422.25,7385.6,7339.9,stop,-50.0,50.0,-1.0,2018
2018-10-09,2018-10-09 14:20:00+00:00,2018-10-09 14:35:00+00:00,7405.5,7431.5,7355.5,7431.5,7394.3,7342.3,target,26.0,50.0,0.52,2018
2018-10-16,2018-10-16 13:55:00+00:00,2018-10-16 14:33:00+00:00,7176.4,7138.6,7138.6,7190.549999999999,7166.9,7138.6,stop,-37.79999999999927,37.79999999999927,-1.0,2018
2018-10-19,2018-10-19 13:50:00+00:00,2018-10-19 15:34:00+00:00,7212.2,7162.2,7162.2,7237.95,7210.2,7158.7,stop,-50.0,50.0,-1.0,2018
2018-10-29,2018-10-29 14:00:00+00:00,2018-10-29 14:38:00+00:00,6969.2,6919.2,6919.2,6991.95,6960.7,6915.2,stop,-50.0,50.0,-1.0,2018
2018-10-31,2018-10-31 13:55:00+00:00,2018-10-31 14:18:00+00:00,6973.8,6994.3,6923.8,6994.3,6959.8,6918.8,target,20.5,50.0,0.41,2018
2018-11-07,2018-11-07 15:10:00+00:00,2018-11-07 15:35:00+00:00,7110.1,7133.450000000001,7060.1,7133.450000000001,7102.3,7055.6,target,23.350000000000364,50.0,0.4670000000000073,2018
2018-11-16,2018-11-16 14:45:00+00:00,2018-11-16 15:02:00+00:00,6847.6,6866.5,6797.6,6866.5,6835.4,6797.6,target,18.899999999999636,50.0,0.37799999999999273,2018
2018-11-26,2018-11-26 14:45:00+00:00,2018-11-26 14:58:00+00:00,6627.6,6644.35,6593.9,6644.35,6627.4,6593.9,target,16.75,33.70000000000073,0.4970326409495442,2018
2018-11-30,2018-11-30 15:30:00+00:00,2018-11-30 20:26:00+00:00,6920.1,6938.35,6870.1,6938.35,6905.9,6869.4,target,18.25,50.0,0.365,2018
2018-12-12,2018-12-12 14:55:00+00:00,2018-12-12 15:11:00+00:00,6810.3,6821.55,6786.7,6821.55,6809.2,6786.7,target,11.25,23.600000000000364,0.47669491525422997,2018
2018-12-14,2018-12-14 15:00:00+00:00,2018-12-14 16:52:00+00:00,6703.4,6654.8,6654.8,6721.199999999999,6690.4,6654.8,stop,-48.599999999999454,48.599999999999454,-1.0,2018
2018-12-18,2018-12-18 14:50:00+00:00,2018-12-18 16:24:00+00:00,6520.9,6484.9,6484.9,6537.85,6518.8,6484.9,stop,-36.0,36.0,-1.0,2018
2018-12-19,2018-12-19 14:45:00+00:00,2018-12-19 14:56:00+00:00,6530.6,6554.85,6480.6,6554.85,6518.9,6470.4,target,24.25,50.0,0.485,2018
2019-01-02,2019-01-02 14:45:00+00:00,2019-01-02 15:05:00+00:00,6241.3,6263.15,6191.3,6263.15,6234.0,6190.3,target,21.849999999999454,50.0,0.43699999999998906,2019
2019-01-07,2019-01-07 15:30:00+00:00,2019-01-07 16:38:00+00:00,6463.5,6479.0,6413.5,6479.0,6442.8,6411.8,target,15.5,50.0,0.31,2019
2019-01-09,2019-01-09 14:50:00+00:00,2019-01-09 15:44:00+00:00,6596.0,6555.1,6555.1,6614.35,6591.8,6555.1,stop,-40.899999999999636,40.899999999999636,-1.0,2019
2019-01-11,2019-01-11 15:05:00+00:00,2019-01-11 15:28:00+00:00,6591.2,6563.7,6563.7,6602.85,6587.0,6563.7,stop,-27.5,27.5,-1.0,2019
2019-01-14,2019-01-14 15:15:00+00:00,2019-01-14 15:45:00+00:00,6544.9,6560.5,6510.2,6560.5,6541.4,6510.2,target,15.600000000000364,34.69999999999982,0.4495677233429523,2019
2019-01-16,2019-01-16 14:45:00+00:00,2019-01-16 15:41:00+00:00,6713.2,6673.3,6673.3,6728.4,6703.7,6673.3,stop,-39.899999999999636,39.899999999999636,-1.0,2019
2019-01-23,2019-01-23 14:45:00+00:00,2019-01-23 15:22:00+00:00,6707.9,6681.4,6681.4,6718.7,6703.0,6681.4,stop,-26.5,26.5,-1.0,2019
2019-01-25,2019-01-25 14:55:00+00:00,2019-01-25 15:06:00+00:00,6760.1,6772.1,6731.3,6772.1,6755.3,6731.3,target,12.0,28.800000000000182,0.416666666666664,2019
2019-02-01,2019-02-01 15:05:00+00:00,2019-02-01 18:46:00+00:00,6907.1,6865.1,6865.1,6927.700000000001,6906.3,6865.1,stop,-42.0,42.0,-1.0,2019
2019-02-04,2019-02-04 14:45:00+00:00,2019-02-04 15:12:00+00:00,6899.5,6910.1,6869.0,6910.1,6890.2,6869.0,target,10.600000000000364,30.5,0.3475409836065693,2019
2019-02-05,2019-02-05 14:50:00+00:00,2019-02-05 20:59:00+00:00,7008.7,7020.3,6964.9,7029.95,7007.4,6964.9,expiry,11.600000000000364,43.80000000000018,0.26484018264840903,2019
2019-02-12,2019-02-12 14:45:00+00:00,2019-02-12 15:11:00+00:00,6975.7,6990.25,6946.3,6990.25,6975.4,6946.3,target,14.550000000000182,29.399999999999636,0.4948979591836858,2019
2019-02-18,2019-02-18 14:50:00+00:00,2019-02-18 15:29:00+00:00,7064.7,7067.549999999999,7057.3,7067.549999999999,7063.0,7057.3,target,2.8499999999994543,7.399999999999636,0.38513513513508035,2019
2019-02-19,2019-02-19 14:55:00+00:00,2019-02-19 16:46:00+00:00,7060.6,7075.800000000001,7029.2,7075.800000000001,7059.6,7029.2,target,15.200000000000728,31.400000000000546,0.4840764331210339,2019
2019-02-20,2019-02-20 14:55:00+00:00,2019-02-20 15:31:00+00:00,7083.3,7091.85,7065.4,7091.85,7082.5,7065.4,target,8.550000000000182,17.900000000000546,0.4776536312849118,2019
2019-02-22,2019-02-22 14:55:00+00:00,2019-02-22 15:53:00+00:00,7069.2,7078.7,7046.5,7078.7,7065.5,7046.5,target,9.5,22.699999999999818,0.41850220264317517,2019
2019-02-26,2019-02-26 15:00:00+00:00,2019-02-26 20:03:00+00:00,7125.0,7137.950000000001,7084.9,7137.950000000001,7110.8,7084.9,target,12.950000000000728,40.100000000000364,0.3229426433915364,2019
2019-03-08,2019-03-08 14:45:00+00:00,2019-03-08 15:07:00+00:00,6967.1,6938.8,6938.8,6977.6,6959.8,6938.8,stop,-28.300000000000182,28.300000000000182,-1.0,2019
2019-03-11,2019-03-11 13:45:00+00:00,2019-03-11 14:33:00+00:00,7085.7,7107.15,7041.6,7107.15,7084.5,7041.6,target,21.449999999999818,44.099999999999454,0.4863945578231311,2019
2019-03-12,2019-03-12 14:30:00+00:00,2019-03-12 14:52:00+00:00,7197.2,7209.2,7163.2,7209.2,7187.2,7163.2,target,12.0,34.0,0.35294117647058826,2019
2019-03-13,2019-03-13 13:50:00+00:00,2019-03-13 14:54:00+00:00,7249.5,7256.95,7228.0,7256.95,7242.9,7228.0,target,7.449999999999818,21.5,0.34651162790696827,2019
2019-03-15,2019-03-15 13:45:00+00:00,2019-03-15 13:56:00+00:00,7287.8,7299.15,7262.8,7299.15,7285.5,7262.8,target,11.349999999999454,25.0,0.4539999999999782,2019
2019-03-18,2019-03-18 13:45:00+00:00,2019-03-18 13:59:00+00:00,7327.7,7336.799999999999,7305.1,7336.799999999999,7323.3,7305.1,target,9.099999999999454,22.599999999999454,0.40265486725662275,2019
2019-03-20,2019-03-20 14:45:00+00:00,2019-03-20 15:57:00+00:00,7357.0,7328.2,7328.2,7369.65,7353.5,7328.2,stop,-28.800000000000182,28.800000000000182,-1.0,2019
2019-03-26,2019-03-26 13:50:00+00:00,2019-03-26 13:59:00+00:00,7399.4,7410.25,7371.9,7410.25,7393.6,7371.9,target,10.850000000000364,27.5,0.3945454545454678,2019
2019-04-03,2019-04-03 13:45:00+00:00,2019-04-03 14:06:00+00:00,7543.7,7528.6,7528.6,7551.0,7543.2,7528.6,stop,-15.099999999999454,15.099999999999454,-1.0,2019
2019-04-05,2019-04-05 14:00:00+00:00,2019-04-05 19:59:00+00:00,7575.3,7577.5,7554.3,7584.55,7572.8,7554.3,expiry,2.199999999999818,21.0,0.1047619047618961,2019
2019-04-08,2019-04-08 15:00:00+00:00,2019-04-08 17:35:00+00:00,7569.6,7586.0,7536.3,7586.0,7569.1,7536.3,target,16.399999999999636,33.30000000000018,0.4924924924924789,2019
2019-04-09,2019-04-09 14:05:00+00:00,2019-04-09 19:55:00+00:00,7587.0,7560.1,7560.1,7599.45,7585.0,7560.1,stop,-26.899999999999636,26.899999999999636,-1.0,2019
2019-04-10,2019-04-10 14:40:00+00:00,2019-04-10 14:49:00+00:00,7591.4,7600.949999999999,7572.1,7600.949999999999,7591.2,7572.1,target,9.549999999999272,19.299999999999272,0.4948186528497219,2019
2019-04-16,2019-04-16 14:00:00+00:00,2019-04-16 14:13:00+00:00,7664.6,7670.0,7647.2,7670.0,7658.0,7647.2,target,5.399999999999636,17.400000000000546,0.31034482758617626,2019
2019-04-22,2019-04-22 13:45:00+00:00,2019-04-22 14:01:00+00:00,7672.4,7680.949999999999,7652.3,7680.949999999999,7669.4,7652.3,target,8.549999999999272,20.099999999999454,0.42537313432833357,2019
2019-04-23,2019-04-23 13:50:00+00:00,2019-04-23 14:04:00+00:00,7754.8,7771.8,7720.3,7771.8,7754.3,7720.3,target,17.0,34.5,0.4927536231884058,2019
2019-05-01,2019-05-01 14:10:00+00:00,2019-05-01 15:40:00+00:00,7837.1,7845.35,7816.5,7845.35,7833.0,7816.5,target,8.25,20.600000000000364,0.4004854368931968,2019
2019-05-03,2019-05-03 13:50:00+00:00,2019-05-03 14:01:00+00:00,7788.2,7794.95,7770.5,7794.95,7784.0,7770.5,target,6.75,17.699999999999818,0.38135593220339375,2019
2019-05-08,2019-05-08 14:15:00+00:00,2019-05-08 15:00:00+00:00,7638.6,7662.6,7589.6,7662.6,7637.6,7589.6,target,24.0,49.0,0.4897959183673469,2019
2019-05-15,2019-05-15 13:45:00+00:00,2019-05-15 14:00:00+00:00,7385.1,7401.1,7349.1,7401.1,7381.1,7349.1,target,16.0,36.0,0.4444444444444444,2019
2019-05-17,2019-05-17 13:45:00+00:00,2019-05-17 14:52:00+00:00,7550.5,7574.05,7502.9,7574.05,7550.0,7502.9,target,23.550000000000182,47.600000000000364,0.4947478991596639,2019
2019-05-20,2019-05-20 14:25:00+00:00,2019-05-20 19:11:00+00:00,7405.2,7355.2,7355.2,7432.7,7403.7,7348.7,stop,-50.0,50.0,-1.0,2019
2019-05-22,2019-05-22 13:50:00+00:00,2019-05-22 14:15:00+00:00,7437.5,7451.05,7407.7,7451.05,7434.8,7407.7,target,13.550000000000182,29.800000000000182,0.4546979865771845,2019
2019-05-29,2019-05-29 14:15:00+00:00,2019-05-29 15:23:00+00:00,7246.4,7204.1,7204.1,7262.75,7236.8,7204.1,stop,-42.29999999999927,42.29999999999927,-1.0,2019
2019-05-31,2019-05-31 14:45:00+00:00,2019-05-31 19:22:00+00:00,7168.8,7133.3,7133.3,7183.9,7163.5,7133.3,stop,-35.5,35.5,-1.0,2019
2019-06-04,2019-06-04 14:20:00+00:00,2019-06-04 15:01:00+00:00,7071.5,7089.1,7027.4,7089.1,7062.6,7027.4,target,17.600000000000364,44.100000000000364,0.3990929705215469,2019
2019-06-07,2019-06-07 13:55:00+00:00,2019-06-07 14:30:00+00:00,7366.9,7394.699999999999,7316.9,7394.699999999999,7361.2,7305.6,target,27.799999999999272,50.0,0.5559999999999854,2019
2019-06-10,2019-06-10 14:05:00+00:00,2019-06-10 14:47:00+00:00,7523.3,7546.9,7473.3,7546.9,7512.5,7465.3,target,23.599999999999454,50.0,0.4719999999999891,2019
2019-06-14,2019-06-14 14:45:00+00:00,2019-06-14 19:15:00+00:00,7482.3,7494.55,7453.1,7494.55,7477.6,7453.1,target,12.25,29.199999999999818,0.4195205479452081,2019
2019-06-17,2019-06-17 13:45:00+00:00,2019-06-17 14:35:00+00:00,7529.7,7547.2,7490.2,7547.2,7525.2,7490.2,target,17.5,39.5,0.4430379746835443,2019
2019-06-19,2019-06-19 18:00:00+00:00,2019-06-19 19:59:00+00:00,7669.5,7667.3,7619.5,7692.05,7657.1,7612.0,expiry,-2.199999999999818,50.0,-0.04399999999999636,2019
2019-06-21,2019-06-21 14:00:00+00:00,2019-06-21 14:42:00+00:00,7732.0,7742.1,7709.2,7742.1,7729.4,7709.2,target,10.100000000000364,22.800000000000182,0.4429824561403633,2019
2019-07-02,2019-07-02 14:25:00+00:00,2019-07-02 14:32:00+00:00,7774.3,7784.0,7753.4,7784.0,7772.8,7753.4,target,9.699999999999818,20.900000000000546,0.46411483253586433,2019
2019-07-03,2019-07-03 14:05:00+00:00,2019-07-03 14:27:00+00:00,7824.0,7830.75,7809.7,7830.75,7823.2,7809.7,target,6.75,14.300000000000182,0.47202797202796604,2019
2019-07-09,2019-07-09 14:00:00+00:00,2019-07-09 14:36:00+00:00,7782.3,7798.95,7742.1,7798.95,7775.4,7742.1,target,16.649999999999636,40.19999999999982,0.41417910447760475,2019
2019-07-10,2019-07-10 13:45:00+00:00,2019-07-10 15:17:00+00:00,7917.3,7867.3,7867.3,7938.9,7907.5,7864.3,stop,-50.0,50.0,-1.0,2019
2019-07-12,2019-07-12 13:45:00+00:00,2019-07-12 14:44:00+00:00,7923.8,7903.8,7903.8,7932.700000000001,7921.6,7903.8,stop,-20.0,20.0,-1.0,2019
2019-07-16,2019-07-16 13:45:00+00:00,2019-07-16 14:18:00+00:00,7967.6,7953.6,7953.6,7973.85,7966.1,7953.6,stop,-14.0,14.0,-1.0,2019
2019-07-22,2019-07-22 13:45:00+00:00,2019-07-22 13:56:00+00:00,7889.0,7901.7,7861.0,7901.7,7886.4,7861.0,target,12.699999999999818,28.0,0.4535714285714221,2019
2019-07-24,2019-07-24 13:45:00+00:00,2019-07-24 14:32:00+00:00,7956.0,7970.25,7925.0,7970.25,7953.5,7925.0,target,14.25,31.0,0.4596774193548387,2019
2019-07-26,2019-07-26 17:20:00+00:00,2019-07-26 19:59:00+00:00,8021.2,8017.1,7981.9,8040.55,8020.6,7981.9,expiry,-4.099999999999454,39.30000000000018,-0.1043256997455327,2019
2019-07-30,2019-07-30 14:00:00+00:00,2019-07-30 18:03:00+00:00,7961.5,7978.85,7922.7,7978.85,7957.4,7922.7,target,17.350000000000364,38.80000000000018,0.44716494845361554,2019
2019-07-31,2019-07-31 14:05:00+00:00,2019-07-31 14:31:00+00:00,7977.6,7956.8,7956.8,7987.85,7977.3,7956.8,stop,-20.800000000000182,20.800000000000182,-1.0,2019
2019-08-16,2019-08-16 14:20:00+00:00,2019-08-16 14:46:00+00:00,7585.3,7598.55,7545.9,7598.55,7572.4,7545.9,target,13.25,39.400000000000546,0.33629441624365014,2019
2019-08-20,2019-08-20 14:55:00+00:00,2019-08-20 18:17:00+00:00,7716.9,7676.0,7676.0,7734.9,7712.0,7676.0,stop,-40.899999999999636,40.899999999999636,-1.0,2019
2019-08-28,2019-08-28 14:05:00+00:00,2019-08-28 15:30:00+00:00,7561.3,7585.35,7511.3,7585.35,7545.9,7497.8,target,24.050000000000182,50.0,0.48100000000000365,2019
2019-09-02,2019-09-02 14:20:00+00:00,2019-09-02 15:49:00+00:00,7661.8,7636.1,7636.1,7673.1,7658.7,7636.1,stop,-25.699999999999818,25.699999999999818,-1.0,2019
2019-09-03,2019-09-03 13:50:00+00:00,2019-09-03 14:04:00+00:00,7669.1,7623.2,7623.2,7689.050000000001,7663.1,7623.2,stop,-45.900000000000546,45.900000000000546,-1.0,2019
2019-09-11,2019-09-11 13:45:00+00:00,2019-09-11 14:14:00+00:00,7844.9,7862.75,7808.6,7862.75,7844.3,7808.6,target,17.850000000000364,36.29999999999927,0.49173553719010255,2019
2019-09-13,2019-09-13 13:50:00+00:00,2019-09-13 14:13:00+00:00,7912.5,7884.0,7884.0,7924.75,7908.5,7884.0,stop,-28.5,28.5,-1.0,2019
2019-09-16,2019-09-16 13:50:00+00:00,2019-09-16 15:59:00+00:00,7864.1,7832.6,7832.6,7878.5,7861.4,7832.6,stop,-31.5,31.5,-1.0,2019
2019-09-17,2019-09-17 19:25:00+00:00,2019-09-17 19:45:00+00:00,7871.9,7887.049999999999,7839.3,7887.049999999999,7869.6,7839.3,target,15.149999999999636,32.599999999999454,0.4647239263803647,2019
2019-09-23,2019-09-23 13:50:00+00:00,2019-09-23 14:06:00+00:00,7824.5,7798.2,7798.2,7837.05,7823.3,7798.2,stop,-26.300000000000182,26.300000000000182,-1.0,2019
2019-09-24,2019-09-24 13:50:00+00:00,2019-09-24 14:06:00+00:00,7868.8,7847.0,7847.0,7879.5,7868.4,7847.0,stop,-21.800000000000182,21.800000000000182,-1.0,2019
2019-09-30,2019-09-30 13:50:00+00:00,2019-09-30 14:15:00+00:00,7718.5,7730.6,7692.8,7730.6,7717.0,7692.8,target,12.100000000000364,25.699999999999818,0.47081712062258557,2019
2019-10-01,2019-10-01 13:45:00+00:00,2019-10-01 14:05:00+00:00,7821.8,7777.4,7777.4,7842.5,7818.8,7777.4,stop,-44.400000000000546,44.400000000000546,-1.0,2019
2019-10-04,2019-10-04 13:55:00+00:00,2019-10-04 15:34:00+00:00,7700.3,7715.0,7665.4,7715.0,7694.8,7665.4,target,14.699999999999818,34.900000000000546,0.4212034383954037,2019
2019-10-07,2019-10-07 14:25:00+00:00,2019-10-07 15:00:00+00:00,7744.7,7758.849999999999,7712.1,7758.849999999999,7740.4,7712.1,target,14.149999999999636,32.599999999999454,0.43404907975459733,2019
2019-10-11,2019-10-11 13:45:00+00:00,2019-10-11 14:01:00+00:00,7857.0,7869.1,7829.1,7869.1,7853.3,7829.1,target,12.100000000000364,27.899999999999636,0.4336917562724201,2019
2019-10-14,2019-10-14 14:05:00+00:00,2019-10-14 19:59:00+00:00,7859.8,7841.6,7823.8,7874.5,7853.2,7823.8,expiry,-18.199999999999818,36.0,-0.5055555555555505,2019
2019-10-15,2019-10-15 14:00:00+00:00,2019-10-15 14:15:00+00:00,7889.9,7904.15,7860.1,7904.15,7888.6,7860.1,target,14.25,29.799999999999272,0.4781879194630989,2019
2019-10-23,2019-10-23 14:50:00+00:00,2019-10-23 19:59:00+00:00,7879.1,7887.2,7844.0,7894.700000000001,7875.2,7844.0,expiry,8.099999999999454,35.100000000000364,0.23076923076921282,2019
2019-10-25,2019-10-25 13:45:00+00:00,2019-10-25 14:08:00+00:00,7949.9,7964.049999999999,7920.9,7964.049999999999,7949.2,7920.9,target,14.149999999999636,29.0,0.48793103448274605,2019
2019-10-28,2019-10-28 14:15:00+00:00,2019-10-28 15:45:00+00:00,8095.7,8107.549999999999,8067.5,8107.549999999999,8091.2,8067.5,target,11.849999999999454,28.199999999999818,0.4202127659574302,2019
2019-10-30,2019-10-30 18:50:00+00:00,2019-10-30 19:17:00+00:00,8067.3,8081.5,8032.4,8081.5,8060.8,8032.4,target,14.199999999999818,34.900000000000546,0.406876790830934,2019
2019-11-01,2019-11-01 13:50:00+00:00,2019-11-01 14:02:00+00:00,8137.0,8145.9,8110.1,8145.9,8127.9,8110.1,target,8.899999999999636,26.899999999999636,0.33085501858735156,2019
2019-11-11,2019-11-11 14:45:00+00:00,2019-11-11 15:17:00+00:00,8218.7,8226.300000000001,8199.8,8226.300000000001,8215.0,8199.8,target,7.600000000000364,18.900000000001455,0.4021164021163904,2019
2019-11-12,2019-11-12 14:55:00+00:00,2019-11-12 15:20:00+00:00,8267.0,8276.8,8247.2,8276.8,8266.8,8247.2,target,9.799999999999272,19.799999999999272,0.4949494949494764,2019
2019-11-13,2019-11-13 15:20:00+00:00,2019-11-13 16:44:00+00:00,8259.7,8272.900000000001,8233.2,8272.900000000001,8259.6,8233.2,target,13.200000000000728,26.5,0.4981132075471973,2019
2019-11-18,2019-11-18 16:30:00+00:00,2019-11-18 19:20:00+00:00,8315.6,8332.95,8275.7,8332.95,8310.4,8275.7,target,17.350000000000364,39.899999999999636,0.4348370927318427,2019
2019-11-20,2019-11-20 14:55:00+00:00,2019-11-20 15:34:00+00:00,8325.7,8332.95,8310.0,8332.95,8324.5,8310.0,target,7.25,15.700000000000728,0.46178343949042444,2019
2019-11-25,2019-11-25 14:50:00+00:00,2019-11-25 15:40:00+00:00,8346.6,8364.55,8306.9,8364.55,8342.8,8306.9,target,17.94999999999891,39.70000000000073,0.452141057934473,2019
2019-11-26,2019-11-26 15:20:00+00:00,2019-11-26 16:14:00+00:00,8383.5,8391.400000000001,8366.9,8391.400000000001,8382.7,8366.9,target,7.900000000001455,16.600000000000364,0.4759036144579086,2019
2019-11-27,2019-11-27 14:50:00+00:00,2019-11-27 15:25:00+00:00,8412.6,8418.650000000001,8399.9,8418.650000000001,8412.0,8399.9,target,6.050000000001091,12.700000000000728,0.4763779527559642,2019
2019-11-29,2019-11-29 14:55:00+00:00,2019-11-29 16:45:00+00:00,8434.7,8418.5,8418.5,8440.300000000001,8429.7,8418.5,stop,-16.200000000000728,16.200000000000728,-1.0,2019
2019-12-06,2019-12-06 14:45:00+00:00,2019-12-06 17:24:00+00:00,8384.8,8393.15,8364.8,8393.15,8381.5,8364.8,target,8.350000000000364,20.0,0.4175000000000182,2019
2019-12-10,2019-12-10 15:05:00+00:00,2019-12-10 15:23:00+00:00,8370.4,8385.9,8337.4,8385.9,8368.4,8337.4,target,15.5,33.0,0.4696969696969697,2019
2019-12-11,2019-12-11 14:45:00+00:00,2019-12-11 14:59:00+00:00,8379.4,8386.15,8362.8,8386.15,8376.3,8362.8,target,6.75,16.600000000000364,0.40662650602408745,2019
2019-12-13,2019-12-13 14:50:00+00:00,2019-12-13 15:02:00+00:00,8480.5,8497.1,8439.9,8497.1,8473.1,8439.9,target,16.600000000000364,40.600000000000364,0.4088669950738969,2019
2019-12-16,2019-12-16 14:45:00+00:00,2019-12-16 15:25:00+00:00,8575.6,8586.95,8548.6,8586.95,8571.3,8548.6,target,11.350000000000364,27.0,0.42037037037038383,2019
2019-12-31,2019-12-31 20:50:00+00:00,2019-12-31 20:59:00+00:00,8731.8,8730.1,8681.8,8758.15,8727.1,8674.4,expiry,-1.6999999999989086,50.0,-0.03399999999997817,2019
2020-01-06,2020-01-06 14:45:00+00:00,2020-01-06 15:11:00+00:00,8768.1,8791.150000000001,8718.1,8791.150000000001,8760.0,8713.9,target,23.05000000000109,50.0,0.46100000000002184,2020
2020-01-07,2020-01-07 16:00:00+00:00,2020-01-07 20:59:00+00:00,8867.2,8846.6,8820.1,8888.25,8862.2,8820.1,expiry,-20.600000000000364,47.100000000000364,-0.43736730360934617,2020
2020-01-08,2020-01-08 14:50:00+00:00,2020-01-08 16:38:00+00:00,8874.9,8893.65,8833.4,8893.65,8870.9,8833.4,target,18.75,41.5,0.45180722891566266,2020
2020-01-13,2020-01-13 14:55:00+00:00,2020-01-13 16:28:00+00:00,9020.3,9032.599999999999,8991.2,9032.599999999999,9015.8,8991.2,target,12.299999999999272,29.099999999998545,0.42268041237113013,2020
2020-01-15,2020-01-15 14:50:00+00:00,2020-01-15 18:33:00+00:00,9072.1,9040.1,9040.1,9085.8,9067.5,9040.1,stop,-32.0,32.0,-1.0,2020
2020-01-20,2020-01-20 16:25:00+00:00,2020-01-20 17:07:00+00:00,9163.1,9167.35,9154.4,9167.35,9162.9,9154.4,target,4.25,8.700000000000728,0.48850574712639594,2020
2020-01-21,2020-01-21 14:50:00+00:00,2020-01-21 15:05:00+00:00,9163.5,9173.3,9143.7,9173.3,9163.3,9143.7,target,9.799999999999272,19.799999999999272,0.4949494949494764,2020
2020-01-22,2020-01-22 15:25:00+00:00,2020-01-22 20:06:00+00:00,9234.6,9203.3,9203.3,9249.25,9232.6,9203.3,stop,-31.30000000000109,31.30000000000109,-1.0,2020
2020-01-27,2020-01-27 14:50:00+00:00,2020-01-27 20:59:00+00:00,8983.1,8955.1,8933.1,9010.75,8975.4,8920.1,expiry,-28.0,50.0,-0.56,2020
2020-01-28,2020-01-28 15:20:00+00:00,2020-01-28 15:41:00+00:00,9044.1,9063.3,8996.1,9063.3,9034.5,8996.1,target,19.19999999999891,48.0,0.39999999999997726,2020
2020-02-03,2020-02-03 14:45:00+00:00,2020-02-03 15:00:00+00:00,9102.9,9132.1,9052.9,9132.1,9090.2,9031.8,target,29.200000000000728,50.0,0.5840000000000145,2020
2020-02-04,2020-02-04 14:45:00+00:00,2020-02-04 15:41:00+00:00,9267.9,9288.9,9223.3,9288.9,9265.3,9223.3,target,21.0,44.600000000000364,0.47085201793721587,2020
2020-02-07,2020-02-07 15:35:00+00:00,2020-02-07 16:20:00+00:00,9419.2,9438.550000000001,9377.5,9438.550000000001,9416.2,9377.5,target,19.350000000000364,41.70000000000073,0.4640287769784179,2020
2020-02-10,2020-02-10 14:50:00+00:00,2020-02-10 15:34:00+00:00,9431.2,9460.25,9381.2,9460.25,9430.5,9372.4,target,29.049999999999272,50.0,0.5809999999999854,2020
2020-02-11,2020-02-11 15:10:00+00:00,2020-02-11 19:03:00+00:00,9582.1,9532.8,9532.8,9603.35,9575.3,9532.8,stop,-49.30000000000109,49.30000000000109,-1.0,2020
2020-02-17,2020-02-17 16:00:00+00:00,2020-02-17 17:55:00+00:00,9660.2,9664.2,9651.9,9664.2,9659.9,9651.9,target,4.0,8.300000000001091,0.4819277108433101,2020
2020-02-18,2020-02-18 14:50:00+00:00,2020-02-18 19:26:00+00:00,9612.2,9632.45,9570.6,9632.45,9611.1,9570.6,target,20.25,41.600000000000364,0.48677884615384187,2020
2020-02-19,2020-02-19 14:50:00+00:00,2020-02-19 16:03:00+00:00,9706.3,9721.199999999999,9674.2,9721.199999999999,9704.0,9674.2,target,14.899999999999636,32.099999999998545,0.46417445482867015,2020
2020-04-20,2020-04-20 14:25:00+00:00,2020-04-20 14:47:00+00:00,8798.4,8825.4,8748.4,8825.4,8794.8,8740.8,target,27.0,50.0,0.54,2020
2020-04-27,2020-04-27 13:55:00+00:00,2020-04-27 14:59:00+00:00,8876.1,8830.6,8830.6,8895.25,8868.9,8830.6,stop,-45.5,45.5,-1.0,2020
2020-04-29,2020-04-29 13:45:00+00:00,2020-04-29 14:16:00+00:00,8891.4,8917.45,8841.4,8917.45,8879.5,8827.4,target,26.05000000000109,50.0,0.5210000000000218,2020
2020-05-01,2020-05-01 14:00:00+00:00,2020-05-01 15:07:00+00:00,8864.5,8814.5,8814.5,8895.4,8852.0,8790.2,stop,-50.0,50.0,-1.0,2020
2020-05-04,2020-05-04 13:50:00+00:00,2020-05-04 14:00:00+00:00,8727.2,8745.400000000001,8677.2,8745.400000000001,8699.1,8662.7,target,18.200000000000728,50.0,0.36400000000001453,2020
2020-05-05,2020-05-05 13:45:00+00:00,2020-05-05 14:01:00+00:00,8959.3,8982.7,8909.3,8982.7,8953.1,8906.3,target,23.400000000001455,50.0,0.4680000000000291,2020
2020-05-08,2020-05-08 14:15:00+00:00,2020-05-08 15:44:00+00:00,9184.3,9210.05,9134.3,9210.05,9174.2,9122.7,target,25.75,50.0,0.515,2020
2020-05-11,2020-05-11 13:50:00+00:00,2020-05-11 14:47:00+00:00,9224.0,9256.150000000001,9174.0,9256.150000000001,9218.1,9153.8,target,32.150000000001455,50.0,0.6430000000000291,2020
2020-05-15,2020-05-15 13:50:00+00:00,2020-05-15 14:11:00+00:00,9018.0,9050.0,8968.0,9050.0,9014.4,8950.4,target,32.0,50.0,0.64,2020
