entry_time,exit_time,direction,killzone,entry_type,entry,stop,target,exit,outcome,r,setup_sweep_time,setup_mss_time,sweep_level,fvg_top,fvg_bottom,fvg_time,setup_mss_tf
2025-05-08 11:29:00-04:00,2025-05-08 13:29:00-04:00,long,am,fvg,20079.7,19970.74642857143,20297.60714285714,20220.4,expired,1.273019307044305,2025-05-08 08:45:00-04:00,2025-05-08 11:18:00-04:00,20073.7,20079.7,20074.1,2025-05-08 11:26:00-04:00,1m
2025-05-09 09:57:00-04:00,2025-05-09 10:20:00-04:00,long,am,fvg,20148.2,20118.764285714286,20207.07142857143,20118.764285714286,loss,-1.0679446736229048,2025-05-09 07:30:00-04:00,2025-05-09 08:40:00-04:00,20087.2,20148.2,20143.2,2025-05-09 09:55:00-04:00,1m
2025-05-16 10:56:00-04:00,2025-05-16 12:15:00-04:00,long,am,fvg,21317.3,21292.821428571428,21366.257142857143,21366.257142857143,win,1.918295885614241,2025-05-16 10:15:00-04:00,2025-05-16 10:19:00-04:00,21312.0,21317.3,21310.7,2025-05-16 10:55:00-04:00,1m
2025-05-20 10:46:00-04:00,2025-05-20 10:51:00-04:00,long,am,fvg,21373.6,21359.796428571426,21401.207142857143,21359.796428571426,loss,-1.1448900388098209,2025-05-20 10:00:00-04:00,2025-05-20 10:40:00-04:00,21323.9,21373.6,21371.0,2025-05-20 10:45:00-04:00,1m
2025-05-22 08:50:00-04:00,2025-05-22 10:50:00-04:00,long,am,fvg,21090.6,20973.99642857143,21323.807142857135,21158.2,expired,0.5625899721278181,2025-05-22 07:45:00-04:00,2025-05-22 08:48:00-04:00,21106.3,21090.6,21080.5,2025-05-22 08:49:00-04:00,1m
2025-05-23 10:11:00-04:00,2025-05-23 12:11:00-04:00,long,am,fvg,20855.3,20779.5,21006.899999999998,20878.8,expired,0.2836411609498708,2025-05-23 08:30:00-04:00,2025-05-23 09:27:00-04:00,20684.6,20855.3,20844.3,2025-05-23 10:05:00-04:00,1m
2025-05-27 10:20:00-04:00,2025-05-27 12:20:00-04:00,long,am,fvg,21317.8,21292.117857142857,21369.164285714283,21369.164285714283,win,1.92212487832012,2025-05-27 09:00:00-04:00,2025-05-27 09:18:00-04:00,21209.3,21317.8,21306.3,2025-05-27 10:18:00-04:00,1m
2025-05-29 09:56:00-04:00,2025-05-29 10:05:00-04:00,long,am,fvg,21472.6,21429.360714285714,21559.078571428567,21429.360714285714,loss,-1.0462542330882978,2025-05-29 07:45:00-04:00,2025-05-29 09:24:00-04:00,21631.9,21477.7,21468.6,2025-05-29 09:52:00-04:00,1m
2025-05-29 11:37:00-04:00,2025-05-29 11:57:00-04:00,long,am,fvg,21401.8,21372.14642857143,21461.10714285714,21372.14642857143,loss,-1.0674455016259192,2025-05-29 10:30:00-04:00,2025-05-29 10:49:00-04:00,21350.0,21403.0,21396.7,2025-05-29 11:36:00-04:00,1m
2025-06-04 09:22:00-04:00,2025-06-04 09:36:00-04:00,long,am,fvg,21690.8,21668.1,21736.2,21736.2,win,1.9118942731277562,2025-06-04 08:30:00-04:00,2025-06-04 09:00:00-04:00,21643.6,21690.8,21682.1,2025-06-04 09:21:00-04:00,1m
2025-06-05 09:25:00-04:00,2025-06-05 09:30:00-04:00,long,am,fvg,21772.9,21755.417857142857,21807.86428571429,21807.86428571429,win,1.8855975485189105,2025-06-05 08:45:00-04:00,2025-06-05 08:50:00-04:00,21714.8,21772.9,21770.5,2025-06-05 09:19:00-04:00,1m
2025-06-05 10:40:00-04:00,2025-06-05 12:40:00-04:00,long,am,fvg,21741.1,21662.289285714287,21898.72142857142,21778.9,expired,0.4542529569040268,2025-06-05 10:00:00-04:00,2025-06-05 10:24:00-04:00,21681.7,21743.3,21726.1,2025-06-05 10:38:00-04:00,1m
2025-06-09 10:15:00-04:00,2025-06-09 12:15:00-04:00,long,am,fvg,21818.5,21770.617857142857,21914.264285714286,21803.5,expired,-0.3550384127694496,2025-06-09 09:45:00-04:00,2025-06-09 09:55:00-04:00,21735.9,21818.5,21812.2,2025-06-09 10:13:00-04:00,1m
2025-06-18 10:05:00-04:00,2025-06-18 12:05:00-04:00,long,am,fvg,21806.8,21762.14285714286,21896.11428571428,21838.8,expired,0.6717850287908214,2025-06-18 09:45:00-04:00,2025-06-18 09:53:00-04:00,21740.9,21810.8,21794.3,2025-06-18 10:04:00-04:00,1m
2025-06-19 09:25:00-04:00,2025-06-19 09:30:00-04:00,long,am,fvg,21569.6,21556.02857142857,21596.742857142854,21556.02857142857,loss,-1.147368421052643,2025-06-19 09:15:00-04:00,2025-06-19 09:17:00-04:00,21535.2,21569.6,21563.2,2025-06-19 09:24:00-04:00,1m
2025-06-20 10:13:00-04:00,2025-06-20 10:24:00-04:00,short,am,fvg,21792.8,21829.021428571432,21720.357142857134,21720.357142857134,win,1.9447840662591267,2025-06-20 09:15:00-04:00,2025-06-20 09:59:00-04:00,21831.5,21804.1,21792.8,2025-06-20 10:07:00-04:00,1m
2025-06-23 11:23:00-04:00,2025-06-23 11:41:00-04:00,short,am,fvg,21783.7,21809.417857142857,21732.26428571429,21732.26428571429,win,1.9222330231912195,2025-06-23 10:30:00-04:00,2025-06-23 10:57:00-04:00,21792.8,21791.9,21783.7,2025-06-23 11:22:00-04:00,1m
2025-06-23 11:51:00-04:00,2025-06-23 12:00:00-04:00,short,am,fvg,21761.2,21773.97142857143,21735.657142857144,21735.657142857144,win,1.8434004474272891,2025-06-23 11:00:00-04:00,2025-06-23 11:30:00-04:00,21811.1,21757.3,21754.1,2025-06-23 11:40:00-04:00,1m
2025-06-24 08:25:00-04:00,2025-06-24 08:30:00-04:00,long,am,fvg,22090.5,22071.885714285716,22127.728571428568,22071.885714285716,loss,-1.1074443591711531,2025-06-24 07:30:00-04:00,2025-06-24 07:32:00-04:00,22063.4,22090.5,22088.4,2025-06-24 08:24:00-04:00,1m
2025-06-26 10:06:00-04:00,2025-06-26 12:06:00-04:00,long,am,fvg,22349.7,22275.417857142857,22498.26428571429,22430.0,expired,1.0540891389008795,2025-06-26 08:45:00-04:00,2025-06-26 09:31:00-04:00,22330.5,22351.6,22344.9,2025-06-26 10:00:00-04:00,1m
2025-06-30 09:17:00-04:00,2025-06-30 09:30:00-04:00,long,am,fvg,22683.5,22673.575,22703.35,22673.575,loss,-1.2015113350126092,2025-06-30 09:00:00-04:00,2025-06-30 09:06:00-04:00,22665.2,22683.5,22681.5,2025-06-30 09:12:00-04:00,1m
2025-06-30 10:31:00-04:00,2025-06-30 11:15:00-04:00,long,am,fvg,22640.0,22613.442857142858,22693.114285714284,22613.442857142858,loss,-1.0753093060785393,2025-06-30 10:00:00-04:00,2025-06-30 10:12:00-04:00,22611.0,22641.1,22636.2,2025-06-30 10:30:00-04:00,1m
2025-07-01 08:01:00-04:00,2025-07-01 08:09:00-04:00,long,am,fvg,22633.6,22614.753571428573,22671.29285714285,22614.753571428573,loss,-1.1061209020276854,2025-07-01 06:00:00-04:00,2025-07-01 06:58:00-04:00,22627.0,22633.6,22631.3,2025-07-01 08:00:00-04:00,1m
2025-07-01 09:11:00-04:00,2025-07-01 09:19:00-04:00,long,am,fvg,22617.8,22603.564285714285,22646.27142857143,22603.564285714285,loss,-1.1404917210235805,2025-07-01 08:00:00-04:00,2025-07-01 09:01:00-04:00,22620.4,22618.9,22615.8,2025-07-01 09:10:00-04:00,1m
2025-07-02 08:00:00-04:00,2025-07-02 08:12:00-04:00,long,am,fvg,22457.2,22442.35714285714,22486.88571428572,22486.88571428572,win,1.8652550529355356,2025-07-02 07:00:00-04:00,2025-07-02 07:24:00-04:00,22488.3,22457.2,22455.0,2025-07-02 07:56:00-04:00,1m
2025-07-02 09:34:00-04:00,2025-07-02 09:45:00-04:00,long,am,fvg,22475.9,22453.27857142857,22521.142857142862,22521.142857142862,win,1.9115882538680211,2025-07-02 08:30:00-04:00,2025-07-02 09:05:00-04:00,22446.1,22483.5,22480.4,2025-07-02 09:33:00-04:00,1m
2025-07-08 11:00:00-04:00,2025-07-08 13:00:00-04:00,long,am,fvg,22708.7,22653.59642857143,22818.907142857144,22732.5,expired,0.39561864022294135,2025-07-08 10:30:00-04:00,2025-07-08 10:37:00-04:00,22687.5,22708.7,22690.4,2025-07-08 10:59:00-04:00,1m
2025-07-10 11:20:00-04:00,2025-07-10 11:27:00-04:00,long,am,fvg,22781.5,22762.253571428573,22819.992857142854,22819.992857142854,win,1.896084616812015,2025-07-10 10:15:00-04:00,2025-07-10 10:52:00-04:00,22766.2,22785.4,22780.8,2025-07-10 11:16:00-04:00,1m
2025-07-11 08:00:00-04:00,2025-07-11 08:23:00-04:00,long,am,fvg,22737.6,22723.921428571426,22764.957142857143,22723.921428571426,loss,-1.1462140992166991,2025-07-11 06:15:00-04:00,2025-07-11 07:10:00-04:00,22689.1,22738.8,22734.0,2025-07-11 07:51:00-04:00,1m
2025-07-15 08:53:00-04:00,2025-07-15 09:35:00-04:00,long,am,fvg,23027.3,22997.625,23086.649999999998,22997.625,loss,-1.0673967986520656,2025-07-15 08:30:00-04:00,2025-07-15 08:31:00-04:00,22973.9,23030.0,23024.5,2025-07-15 08:51:00-04:00,1m
2025-07-15 11:10:00-04:00,2025-07-15 11:48:00-04:00,long,am,fvg,22971.8,22948.489285714284,23018.42142857143,23018.42142857143,win,1.9142025432817562,2025-07-15 10:15:00-04:00,2025-07-15 10:16:00-04:00,22964.7,22971.8,22968.8,2025-07-15 11:09:00-04:00,1m
2025-07-16 11:30:00-04:00,2025-07-16 11:35:00-04:00,long,am,fvg,22787.4,22725.417857142857,22911.36428571429,22725.417857142857,loss,-1.0322673581100537,2025-07-16 10:15:00-04:00,2025-07-16 10:54:00-04:00,22801.1,22793.8,22782.1,2025-07-16 11:27:00-04:00,1m
2025-07-17 08:28:00-04:00,2025-07-17 08:30:00-04:00,long,am,fvg,22929.4,22920.032142857144,22948.135714285716,22948.135714285716,win,1.7865040030499453,2025-07-17 07:15:00-04:00,2025-07-17 08:03:00-04:00,22933.6,22936.8,22926.8,2025-07-17 08:25:00-04:00,1m
2025-07-18 08:34:00-04:00,2025-07-18 09:01:00-04:00,long,am,fvg,23109.8,23103.364285714284,23122.67142857143,23122.67142857143,win,1.689234184239779,2025-07-18 07:30:00-04:00,2025-07-18 07:47:00-04:00,23101.8,23109.8,23108.9,2025-07-18 08:33:00-04:00,1m
2025-07-23 08:16:00-04:00,2025-07-23 08:23:00-04:00,long,am,fvg,23120.3,23109.867857142857,23141.164285714283,23109.867857142857,loss,-1.191715166039043,2025-07-23 07:15:00-04:00,2025-07-23 08:04:00-04:00,23106.5,23120.3,23116.6,2025-07-23 08:14:00-04:00,1m
2025-07-23 09:51:00-04:00,2025-07-23 10:00:00-04:00,long,am,fvg,23050.0,23017.692857142858,23114.614285714284,23017.692857142858,loss,-1.0619058147247418,2025-07-23 09:00:00-04:00,2025-07-23 09:21:00-04:00,23096.0,23050.0,23041.3,2025-07-23 09:48:00-04:00,1m
2025-07-24 09:50:00-04:00,2025-07-24 10:09:00-04:00,long,am,fvg,23245.3,23193.485714285714,23348.92857142857,23193.485714285714,loss,-1.038599393438104,2025-07-24 09:00:00-04:00,2025-07-24 09:24:00-04:00,23207.5,23249.6,23236.7,2025-07-24 09:48:00-04:00,1m
2025-07-25 09:50:00-04:00,2025-07-25 11:50:00-04:00,long,am,fvg,23242.8,23193.239285714284,23341.92142857143,23289.6,expired,0.9039417741586482,2025-07-25 09:15:00-04:00,2025-07-25 09:36:00-04:00,23217.8,23242.8,23240.1,2025-07-25 09:48:00-04:00,1m
2025-07-28 08:00:00-04:00,2025-07-28 08:14:00-04:00,long,am,fvg,23373.3,23368.3,23383.3,23368.3,loss,-1.4,2025-07-28 06:30:00-04:00,2025-07-28 07:42:00-04:00,23390.2,23379.8,23378.5,2025-07-28 07:51:00-04:00,1m
2025-07-28 10:00:00-04:00,2025-07-28 10:21:00-04:00,long,am,fvg,23388.6,23371.932142857142,23421.93571428571,23371.932142857142,loss,-1.1199914291836341,2025-07-28 09:45:00-04:00,2025-07-28 09:47:00-04:00,23343.5,23388.6,23385.8,2025-07-28 09:59:00-04:00,1m
2025-07-29 10:00:00-04:00,2025-07-29 10:03:00-04:00,long,am,fvg,23464.3,23439.414285714283,23514.07142857143,23439.414285714283,loss,-1.0803673938002243,2025-07-29 09:00:00-04:00,2025-07-29 09:31:00-04:00,23454.8,23464.3,23457.0,2025-07-29 09:58:00-04:00,1m
2025-07-30 10:09:00-04:00,2025-07-30 10:23:00-04:00,long,am,fvg,23362.5,23343.264285714286,23400.97142857143,23400.97142857143,win,1.8960267359821772,2025-07-30 09:45:00-04:00,2025-07-30 09:46:00-04:00,23345.9,23366.3,23358.7,2025-07-30 10:06:00-04:00,1m
2025-08-01 11:47:00-04:00,2025-08-01 12:57:00-04:00,long,am,fvg,22867.6,22772.657142857144,23057.485714285707,22772.657142857144,loss,-1.021065302437557,2025-08-01 10:15:00-04:00,2025-08-01 10:32:00-04:00,22743.8,22883.6,22877.6,2025-08-01 11:46:00-04:00,1m
2025-08-04 08:00:00-04:00,2025-08-04 08:21:00-04:00,short,am,fvg,22944.4,22961.18571428571,22910.82857142858,22961.18571428571,loss,-1.1191489361702422,2025-08-04 06:45:00-04:00,2025-08-04 06:58:00-04:00,22971.4,22944.6,22938.4,2025-08-04 07:57:00-04:00,1m
2025-08-04 11:31:00-04:00,2025-08-04 11:37:00-04:00,short,am,fvg,23106.3,23122.3,23074.3,23122.3,loss,-1.125,2025-08-04 10:30:00-04:00,2025-08-04 10:53:00-04:00,23152.3,23112.7,23106.3,2025-08-04 11:30:00-04:00,1m
2025-08-08 09:38:00-04:00,2025-08-08 10:06:00-04:00,long,am,fvg,23472.2,23429.082142857143,23558.435714285715,23558.435714285715,win,1.9536155056738178,2025-08-08 08:45:00-04:00,2025-08-08 09:31:00-04:00,23424.0,23472.2,23467.0,2025-08-08 09:37:00-04:00,1m
2025-08-11 10:12:00-04:00,2025-08-11 11:05:00-04:00,long,am,fvg,23659.9,23629.364285714288,23720.97142857143,23629.364285714288,loss,-1.0654970760233928,2025-08-11 09:45:00-04:00,2025-08-11 09:58:00-04:00,23597.6,23661.6,23653.2,2025-08-11 10:11:00-04:00,1m
2025-08-18 10:56:00-04:00,2025-08-18 12:56:00-04:00,long,am,fvg,23695.6,23641.110714285714,23804.578571428567,23665.6,expired,-0.5872714163990479,2025-08-18 10:00:00-04:00,2025-08-18 10:25:00-04:00,23666.8,23695.6,23684.6,2025-08-18 10:53:00-04:00,1m
2025-08-22 08:37:00-04:00,2025-08-22 09:37:00-04:00,short,am,fvg,23186.3,23212.210714285713,23134.47857142857,23212.210714285713,loss,-1.0771881461061352,2025-08-22 07:15:00-04:00,2025-08-22 07:19:00-04:00,23209.5,23191.3,23183.8,2025-08-22 08:36:00-04:00,1m
2025-08-26 08:03:00-04:00,2025-08-26 08:15:00-04:00,short,am,fvg,23410.3,23419.985714285714,23390.92857142857,23390.92857142857,win,1.7935103244837958,2025-08-26 06:45:00-04:00,2025-08-26 07:03:00-04:00,23443.1,23411.9,23410.3,2025-08-26 08:02:00-04:00,1m
2025-08-26 11:01:00-04:00,2025-08-26 12:16:00-04:00,short,am,fvg,23475.3,23500.582142857143,23424.73571428571,23500.582142857143,loss,-1.079107218533687,2025-08-26 09:45:00-04:00,2025-08-26 09:47:00-04:00,23451.2,23476.6,23472.8,2025-08-26 11:00:00-04:00,1m
2025-09-03 08:00:00-04:00,2025-09-03 08:03:00-04:00,short,am,fvg,23390.3,23403.742857142857,23363.414285714283,23403.742857142857,loss,-1.1487778958554637,2025-09-03 07:15:00-04:00,2025-09-03 07:29:00-04:00,23413.8,23393.9,23382.4,2025-09-03 07:59:00-04:00,1m
2025-09-04 08:15:00-04:00,2025-09-04 09:06:00-04:00,short,am,fvg,23471.4,23489.317857142858,23435.56428571429,23435.56428571429,win,1.8883795096671279,2025-09-04 06:30:00-04:00,2025-09-04 07:24:00-04:00,23500.5,23479.6,23471.4,2025-09-04 08:14:00-04:00,1m
2025-09-04 10:46:00-04:00,2025-09-04 11:06:00-04:00,short,am,fvg,23474.5,23502.25,23419.0,23502.25,loss,-1.072072072072072,2025-09-04 09:45:00-04:00,2025-09-04 10:03:00-04:00,23500.7,23480.9,23473.3,2025-09-04 10:43:00-04:00,1m
2025-09-09 08:08:00-04:00,2025-09-09 08:31:00-04:00,long,am,fvg,23820.3,23811.042857142857,23838.814285714285,23811.042857142857,loss,-1.216049382716052,2025-09-09 07:15:00-04:00,2025-09-09 07:50:00-04:00,23804.7,23820.3,23818.8,2025-09-09 08:04:00-04:00,1m
2025-09-09 09:58:00-04:00,2025-09-09 10:00:00-04:00,long,am,fvg,23780.3,23767.507142857143,23805.885714285712,23767.507142857143,loss,-1.1563372417643851,2025-09-09 09:15:00-04:00,2025-09-09 09:32:00-04:00,23786.1,23794.7,23786.5,2025-09-09 09:57:00-04:00,1m
2025-09-09 11:57:00-04:00,2025-09-09 13:57:00-04:00,long,am,fvg,23765.0,23727.960714285717,23839.078571428567,23815.4,expired,1.3067206633884179,2025-09-09 10:15:00-04:00,2025-09-09 11:53:00-04:00,23769.9,23777.0,23770.9,2025-09-09 11:55:00-04:00,1m
2025-09-11 09:50:00-04:00,2025-09-11 11:16:00-04:00,long,am,fvg,23920.8,23880.789285714287,24000.821428571424,24000.821428571424,win,1.9500133892707285,2025-09-11 08:45:00-04:00,2025-09-11 09:28:00-04:00,23886.9,23920.8,23911.5,2025-09-11 09:47:00-04:00,1m
2025-09-23 08:36:00-04:00,2025-09-23 09:35:00-04:00,long,am,fvg,24781.2,24769.14285714286,24805.314285714285,24769.14285714286,loss,-1.1658767772511962,2025-09-23 07:30:00-04:00,2025-09-23 07:33:00-04:00,24761.0,24782.7,24777.9,2025-09-23 08:33:00-04:00,1m
2025-09-23 10:56:00-04:00,2025-09-23 11:02:00-04:00,long,am,fvg,24741.2,24723.992857142857,24775.614285714288,24723.992857142857,loss,-1.1162308011623039,2025-09-23 10:15:00-04:00,2025-09-23 10:42:00-04:00,24720.2,24741.2,24737.0,2025-09-23 10:55:00-04:00,1m
2025-09-25 09:51:00-04:00,2025-09-25 10:21:00-04:00,long,am,fvg,24272.0,24204.735714285714,24406.52857142857,24406.52857142857,win,1.9702665392375491,2025-09-25 09:15:00-04:00,2025-09-25 09:20:00-04:00,24338.7,24272.3,24267.4,2025-09-25 09:49:00-04:00,1m
2025-09-30 11:35:00-04:00,2025-09-30 12:21:00-04:00,long,am,fvg,24581.5,24556.210714285717,24632.078571428567,24632.078571428567,win,1.9209151249823397,2025-09-30 10:00:00-04:00,2025-09-30 10:49:00-04:00,24548.3,24599.3,24594.8,2025-09-30 11:32:00-04:00,1m
