date,direction,entry_time,exit_time,entry_price,exit_price,stop,or_high,or_low,atr14,rel_vol,outcome,pnl_pts,risk_pts,r,year
2021-06-09,short,2021-06-09 13:34:00+00:00,2021-06-09 13:43:00+00:00,13863.6,13877.926428571429,13877.926428571429,13885.1,13863.6,143.26428571428576,1.097882621388544,stop,-14.32642857142855,14.32642857142855,-1.0,2021
2021-06-10,long,2021-06-10 13:34:00+00:00,2021-06-10 14:49:00+00:00,13872.0,13859.065714285714,13859.065714285714,13872.0,13811.3,129.3428571428572,1.0051903114186853,stop,-12.93428571428558,12.93428571428558,-1.0,2021
2021-06-11,short,2021-06-11 13:34:00+00:00,2021-06-11 13:56:00+00:00,13946.3,13960.117142857142,13960.117142857142,13971.3,13946.3,138.17142857142866,1.0119239013933548,stop,-13.817142857142244,13.817142857142244,-1.0,2021
2021-06-15,short,2021-06-15 13:34:00+00:00,2021-06-15 19:59:00+00:00,14079.3,14044.1,14093.237857142856,14128.6,14079.3,139.37857142857138,1.0511136686751066,eod,35.19999999999891,13.937857142856956,2.5254958232972444,2021
2021-06-21,short,2021-06-21 13:34:00+00:00,2021-06-21 13:44:00+00:00,14010.3,14027.019999999999,14027.019999999999,14087.5,14010.3,167.20000000000022,1.1342297711724463,stop,-16.719999999999345,16.719999999999345,-1.0,2021
2021-06-22,long,2021-06-22 13:34:00+00:00,2021-06-22 13:42:00+00:00,14166.7,14150.663571428571,14150.663571428571,14166.7,14123.2,160.364285714286,1.0301344459898008,stop,-16.036428571429497,16.036428571429497,-1.0,2021
2021-06-23,long,2021-06-23 13:34:00+00:00,2021-06-23 13:53:00+00:00,14310.9,14293.556428571428,14293.556428571428,14310.9,14269.5,173.4357142857147,1.0958466453674123,stop,-17.343571428571522,17.343571428571522,-1.0,2021
2021-06-24,long,2021-06-24 13:34:00+00:00,2021-06-24 17:19:00+00:00,14385.2,14368.494285714287,14368.494285714287,14385.2,14359.8,167.05714285714333,1.0444856348470806,stop,-16.70571428571384,16.70571428571384,-1.0,2021
2021-06-28,long,2021-06-28 13:34:00+00:00,2021-06-28 13:52:00+00:00,14461.0,14446.301428571429,14446.301428571429,14461.0,14406.4,146.98571428571464,1.0583264015970721,stop,-14.698571428571086,14.698571428571086,-1.0,2021
2021-06-30,short,2021-06-30 13:34:00+00:00,2021-06-30 13:36:00+00:00,14548.1,14564.229285714286,14564.229285714286,14583.1,14548.1,161.29285714285757,1.0499184122015384,stop,-16.129285714285288,16.129285714285288,-1.0,2021
2021-07-01,long,2021-07-01 13:34:00+00:00,2021-07-01 13:39:00+00:00,14574.8,14559.569285714286,14559.569285714286,14574.8,14530.6,152.30714285714333,1.0071374033130829,stop,-15.230714285713475,15.230714285713475,-1.0,2021
2021-07-02,long,2021-07-02 13:34:00+00:00,2021-07-02 14:31:00+00:00,14656.2,14641.095714285715,14641.095714285715,14656.2,14632.4,151.04285714285757,1.0189167662285943,stop,-15.104285714285652,15.104285714285652,-1.0,2021
2021-07-07,short,2021-07-07 13:34:00+00:00,2021-07-07 13:36:00+00:00,14836.2,14848.489285714286,14848.489285714286,14895.4,14836.2,122.89285714285754,1.056835314329792,stop,-12.289285714285143,12.289285714285143,-1.0,2021
2021-07-08,long,2021-07-08 13:34:00+00:00,2021-07-08 13:36:00+00:00,14636.7,14624.684285714286,14624.684285714286,14636.7,14580.7,120.15714285714317,1.2023730588030013,stop,-12.015714285715148,12.015714285715148,-1.0,2021
2021-07-09,long,2021-07-09 13:34:00+00:00,2021-07-09 13:50:00+00:00,14733.9,14721.753571428571,14721.753571428571,14733.9,14695.6,121.46428571428585,1.0119119725418937,stop,-12.14642857142826,12.14642857142826,-1.0,2021
2021-07-12,short,2021-07-12 13:34:00+00:00,2021-07-12 19:59:00+00:00,14873.9,14880.2,14886.093571428572,14899.9,14873.9,121.93571428571444,1.0240309551286402,eod,-6.300000000001091,12.193571428571886,-0.5166656903521292,2021
2021-07-13,long,2021-07-13 13:34:00+00:00,2021-07-13 17:41:00+00:00,14892.8,14880.448571428571,14880.448571428571,14892.8,14862.5,123.51428571428589,1.1301922095594488,stop,-12.351428571428187,12.351428571428187,-1.0,2021
2021-07-14,long,2021-07-14 13:34:00+00:00,2021-07-14 14:06:00+00:00,15003.6,14990.07,14990.07,15003.6,14964.7,135.30000000000018,1.1089203154745715,stop,-13.530000000000655,13.530000000000655,-1.0,2021
2021-07-15,short,2021-07-15 13:34:00+00:00,2021-07-15 13:36:00+00:00,14836.8,14850.212857142857,14850.212857142857,14904.3,14836.8,134.12857142857163,1.1435643564356437,stop,-13.41285714285732,13.41285714285732,-1.0,2021
2021-07-19,short,2021-07-19 13:34:00+00:00,2021-07-19 13:53:00+00:00,14501.2,14516.040714285715,14516.040714285715,14565.1,14501.2,148.40714285714304,1.2166826462128475,stop,-14.840714285714057,14.840714285714057,-1.0,2021
2021-07-20,short,2021-07-20 13:34:00+00:00,2021-07-20 13:46:00+00:00,14552.5,14567.377142857144,14567.377142857144,14612.0,14552.5,148.77142857142866,1.232911220043573,stop,-14.877142857143554,14.877142857143554,-1.0,2021
2021-07-21,long,2021-07-21 13:34:00+00:00,2021-07-21 19:59:00+00:00,14735.2,14839.3,14718.609285714287,14735.2,14705.2,165.9071428571429,1.0545589175726162,eod,104.09999999999854,16.590714285714057,6.2745942222413555,2021
2021-07-23,short,2021-07-23 13:34:00+00:00,2021-07-23 13:46:00+00:00,14958.5,14976.06357142857,14976.06357142857,15004.6,14958.5,175.63571428571427,1.1447519019726655,stop,-17.563571428570867,17.563571428570867,-1.0,2021
2021-07-27,short,2021-07-27 13:34:00+00:00,2021-07-27 13:35:00+00:00,15077.4,15093.192142857142,15093.192142857142,15118.1,15077.4,157.92142857142866,1.0385176448679352,stop,-15.792142857142608,15.792142857142608,-1.0,2021
2021-07-28,short,2021-07-28 13:34:00+00:00,2021-07-28 14:02:00+00:00,14993.8,15011.797142857142,15011.797142857142,15034.4,14993.8,179.9714285714286,1.1172048311560268,stop,-17.997142857142535,17.997142857142535,-1.0,2021
2021-07-29,long,2021-07-29 13:34:00+00:00,2021-07-29 19:59:00+00:00,15039.0,15048.9,15020.445714285714,15039.0,14994.7,185.54285714285717,1.124812030075188,eod,9.899999999999636,18.55428571428638,0.5335694487218584,2021
2021-07-30,long,2021-07-30 13:34:00+00:00,2021-07-30 13:38:00+00:00,14929.3,14910.299285714285,14910.299285714285,14929.3,14878.0,190.00714285714275,1.0707003479050068,stop,-19.00071428571391,19.00071428571391,-1.0,2021
2021-08-02,short,2021-08-02 13:34:00+00:00,2021-08-02 15:05:00+00:00,15025.4,15043.180714285714,15043.180714285714,15055.8,15025.4,177.80714285714268,1.0595907622352518,stop,-17.780714285714566,17.780714285714566,-1.0,2021
2021-08-03,short,2021-08-03 13:34:00+00:00,2021-08-03 13:39:00+00:00,14967.3,14984.449999999999,14984.449999999999,15010.0,14967.3,171.49999999999986,1.044633020693762,stop,-17.149999999999636,17.149999999999636,-1.0,2021
2021-08-04,short,2021-08-04 13:34:00+00:00,2021-08-04 13:35:00+00:00,15049.6,15067.679285714286,15067.679285714286,15081.2,15049.6,180.79285714285717,1.058677171884719,stop,-18.079285714286016,18.079285714286016,-1.0,2021
2021-08-12,short,2021-08-12 13:34:00+00:00,2021-08-12 14:17:00+00:00,14983.8,14999.539999999999,14999.539999999999,15013.6,14983.8,157.40000000000015,1.0169791820463605,stop,-15.739999999999782,15.739999999999782,-1.0,2021
2021-08-17,short,2021-08-17 13:34:00+00:00,2021-08-17 13:57:00+00:00,14980.4,14992.689285714285,14992.689285714285,15028.7,14980.4,122.89285714285714,1.0601243126942386,stop,-12.289285714285143,12.289285714285143,-1.0,2021
2021-08-18,long,2021-08-18 13:34:00+00:00,2021-08-18 13:41:00+00:00,15014.2,15000.846428571429,15000.846428571429,15014.2,14971.0,133.53571428571442,1.0702825670498084,stop,-13.35357142857174,13.35357142857174,-1.0,2021
2021-08-19,long,2021-08-19 13:34:00+00:00,2021-08-19 13:35:00+00:00,14829.5,14815.382142857143,14815.382142857143,14829.5,14768.7,141.17857142857142,1.0828334932821497,stop,-14.117857142857247,14.117857142857247,-1.0,2021
2021-08-20,long,2021-08-20 13:34:00+00:00,2021-08-20 19:59:00+00:00,15000.3,15089.0,14985.556428571428,15000.3,14964.2,147.43571428571417,1.1067525078604583,eod,88.70000000000073,14.743571428571158,6.016181386560889,2021
2021-08-24,short,2021-08-24 13:34:00+00:00,2021-08-24 13:37:00+00:00,15326.4,15342.569285714286,15342.569285714286,15358.8,15326.4,161.69285714285706,1.0408717701038397,stop,-16.16928571428616,16.16928571428616,-1.0,2021
2021-08-31,short,2021-08-31 13:34:00+00:00,2021-08-31 13:39:00+00:00,15547.7,15563.246428571429,15563.246428571429,15612.7,15547.7,155.46428571428547,1.0997653288404836,stop,-15.546428571427896,15.546428571427896,-1.0,2021
2021-09-01,long,2021-09-01 13:34:00+00:00,2021-09-01 13:57:00+00:00,15670.0,15653.522857142858,15653.522857142858,15670.0,15625.4,164.7714285714284,1.007949790794979,stop,-16.4771428571421,16.4771428571421,-1.0,2021
2021-09-03,long,2021-09-03 13:34:00+00:00,2021-09-03 13:57:00+00:00,15610.8,15595.749285714284,15595.749285714284,15610.8,15557.3,150.50714285714275,1.095918306231845,stop,-15.050714285715003,15.050714285715003,-1.0,2021
2021-09-07,short,2021-09-07 13:34:00+00:00,2021-09-07 13:36:00+00:00,15631.3,15642.225714285714,15642.225714285714,15669.0,15631.3,109.25714285714288,1.065097693735645,stop,-10.925714285715003,10.925714285715003,-1.0,2021
2021-09-08,short,2021-09-08 13:34:00+00:00,2021-09-08 13:47:00+00:00,15628.4,15639.539999999999,15639.539999999999,15666.5,15628.4,111.40000000000002,1.028533510285335,stop,-11.139999999999418,11.139999999999418,-1.0,2021
2021-09-09,long,2021-09-09 13:34:00+00:00,2021-09-09 15:16:00+00:00,15648.7,15637.983571428573,15637.983571428573,15648.7,15622.1,107.16428571428567,1.055139680820565,stop,-10.716428571427969,10.716428571427969,-1.0,2021
2021-09-13,short,2021-09-13 13:34:00+00:00,2021-09-13 13:35:00+00:00,15533.8,15545.652142857141,15545.652142857141,15570.3,15533.8,118.52142857142839,1.0965193459608225,stop,-11.852142857142098,11.852142857142098,-1.0,2021
2021-09-14,short,2021-09-14 13:34:00+00:00,2021-09-14 19:59:00+00:00,15496.3,15398.7,15508.423571428571,15538.0,15496.3,121.23571428571411,1.1380305437566876,eod,97.59999999999854,12.123571428572177,8.050433040711102,2021
2021-09-15,short,2021-09-15 13:34:00+00:00,2021-09-15 16:26:00+00:00,15393.3,15406.435714285713,15406.435714285713,15447.5,15393.3,131.35714285714272,1.156248992617904,stop,-13.13571428571413,13.13571428571413,-1.0,2021
2021-09-16,long,2021-09-16 13:34:00+00:00,2021-09-16 19:59:00+00:00,15491.3,15530.0,15477.97,15491.3,15436.2,133.29999999999993,1.1629335722513758,eod,38.70000000000073,13.329999999999927,2.903225806451683,2021
2021-09-17,short,2021-09-17 13:34:00+00:00,2021-09-17 19:59:00+00:00,15456.2,15340.1,15469.632142857143,15503.3,15456.2,134.32142857142844,1.103618577262798,eod,116.10000000000036,13.432142857142026,8.643445892050549,2021
2021-09-20,long,2021-09-20 13:34:00+00:00,2021-09-20 13:46:00+00:00,15161.9,15147.442857142856,15147.442857142856,15161.9,15055.4,144.57142857142844,1.174091607361194,stop,-14.45714285714348,14.45714285714348,-1.0,2021
2021-09-21,short,2021-09-21 13:34:00+00:00,2021-09-21 14:06:00+00:00,15047.4,15064.273571428572,15064.273571428572,15114.3,15047.4,168.7357142857141,1.1292512749913957,stop,-16.873571428572177,16.873571428572177,-1.0,2021
2021-09-22,short,2021-09-22 13:34:00+00:00,2021-09-22 13:38:00+00:00,15042.4,15060.782857142856,15060.782857142856,15089.1,15042.4,183.8285714285712,1.1411764705882352,stop,-18.382857142856665,18.382857142856665,-1.0,2021
2021-09-23,short,2021-09-23 13:34:00+00:00,2021-09-23 13:36:00+00:00,15208.0,15227.52642857143,15227.52642857143,15251.8,15208.0,195.26428571428536,1.1162389475954282,stop,-19.52642857142928,19.52642857142928,-1.0,2021
2021-09-24,long,2021-09-24 13:34:00+00:00,2021-09-24 13:48:00+00:00,15242.3,15222.226428571428,15222.226428571428,15242.3,15208.6,200.73571428571398,1.1218820337310762,stop,-20.073571428571086,20.073571428571086,-1.0,2021
2021-09-27,short,2021-09-27 13:34:00+00:00,2021-09-27 14:20:00+00:00,15166.7,15186.496428571429,15186.496428571429,15231.5,15166.7,197.96428571428558,1.055749631896527,stop,-19.796428571427896,19.796428571427896,-1.0,2021
2021-09-28,short,2021-09-28 13:34:00+00:00,2021-09-28 19:59:00+00:00,14994.6,14782.4,15014.977857142858,15046.9,14994.6,203.7785714285714,1.0313800924463838,eod,212.20000000000073,20.377857142857465,10.413263696589306,2021
2021-09-29,long,2021-09-29 13:34:00+00:00,2021-09-29 14:31:00+00:00,14870.3,14847.112142857142,14847.112142857142,14870.3,14821.2,231.87857142857152,1.0031364051094889,stop,-23.187857142856956,23.187857142856956,-1.0,2021
2021-10-04,short,2021-10-04 13:34:00+00:00,2021-10-04 19:59:00+00:00,14687.9,14483.7,14712.271428571428,14735.4,14687.9,243.71428571428584,1.022403714373619,eod,204.1999999999989,24.371428571428623,8.378663540445423,2021
2021-10-21,long,2021-10-21 13:34:00+00:00,2021-10-21 19:59:00+00:00,15381.7,15490.1,15360.067142857144,15381.7,15350.1,216.32857142857145,1.0052149317934063,eod,108.39999999999964,21.632857142856665,5.010896123621569,2021
2021-10-27,long,2021-10-27 13:34:00+00:00,2021-10-27 14:04:00+00:00,15616.9,15597.910714285714,15597.910714285714,15616.9,15582.1,189.89285714285714,1.0396873120865904,stop,-18.98928571428587,18.98928571428587,-1.0,2021
2021-10-28,short,2021-10-28 13:34:00+00:00,2021-10-28 13:35:00+00:00,15669.7,15688.048571428571,15688.048571428571,15702.8,15669.7,183.4857142857141,1.0450828265883834,stop,-18.34857142857072,18.34857142857072,-1.0,2021
2021-10-29,long,2021-10-29 13:34:00+00:00,2021-10-29 19:59:00+00:00,15667.1,15854.6,15648.84142857143,15667.1,15630.9,182.5857142857142,1.0097604790419161,eod,187.5,18.258571428570576,10.269149518817473,2021
2021-11-01,short,2021-11-01 13:34:00+00:00,2021-11-01 15:22:00+00:00,15845.0,15861.810714285713,15861.810714285713,15882.7,15845.0,168.10714285714286,1.0213962952988,stop,-16.810714285713402,16.810714285713402,-1.0,2021
2021-11-05,long,2021-11-05 13:34:00+00:00,2021-11-05 13:48:00+00:00,16437.7,16419.880714285715,16419.880714285715,16437.7,16401.4,178.19285714285746,1.0049213779858361,stop,-17.819285714285797,17.819285714285797,-1.0,2021
2021-11-08,long,2021-11-08 14:34:00+00:00,2021-11-08 14:39:00+00:00,16386.2,16368.93142857143,16368.93142857143,16386.2,16344.3,172.68571428571457,1.030179151136227,stop,-17.268571428570795,17.268571428570795,-1.0,2021
2021-11-10,short,2021-11-10 14:34:00+00:00,2021-11-10 18:26:00+00:00,16051.3,16069.42857142857,16069.42857142857,16117.8,16051.3,181.28571428571442,1.0878761513305932,stop,-18.128571428571377,18.128571428571377,-1.0,2021
2021-11-18,short,2021-11-18 14:34:00+00:00,2021-11-18 15:10:00+00:00,16357.9,16375.219285714285,16375.219285714285,16406.0,16357.9,173.1928571428572,1.0006660208282876,stop,-17.319285714285797,17.319285714285797,-1.0,2021
2021-11-22,long,2021-11-22 14:34:00+00:00,2021-11-22 16:05:00+00:00,16686.0,16669.75857142857,16669.75857142857,16686.0,16642.7,162.41428571428554,1.0528904542142337,stop,-16.241428571429424,16.241428571429424,-1.0,2021
2021-11-23,short,2021-11-23 14:34:00+00:00,2021-11-23 14:36:00+00:00,16291.5,16309.823571428571,16309.823571428571,16350.3,16291.5,183.23571428571398,1.0515021459227467,stop,-18.323571428571086,18.323571428571086,-1.0,2021
2021-11-24,short,2021-11-24 14:34:00+00:00,2021-11-24 14:39:00+00:00,16140.7,16160.620714285715,16160.620714285715,16211.2,16140.7,199.20714285714257,1.0569452796151533,stop,-19.920714285713984,19.920714285713984,-1.0,2021
2021-11-26,long,2021-11-26 14:34:00+00:00,2021-11-26 14:37:00+00:00,16299.7,16279.035,16279.035,16299.7,16238.1,206.64999999999964,1.1064681040231164,stop,-20.665000000000873,20.665000000000873,-1.0,2021
2021-11-29,short,2021-11-29 14:34:00+00:00,2021-11-29 14:37:00+00:00,16221.9,16242.977142857142,16242.977142857142,16283.9,16221.9,210.77142857142812,1.1108010401471426,stop,-21.077142857142462,21.077142857142462,-1.0,2021
2021-11-30,long,2021-11-30 14:34:00+00:00,2021-11-30 14:45:00+00:00,16375.0,16353.472142857143,16353.472142857143,16375.0,16329.0,215.27857142857087,1.0917289439661968,stop,-21.5278571428571,21.5278571428571,-1.0,2021
2021-12-02,long,2021-12-02 14:34:00+00:00,2021-12-02 15:20:00+00:00,15873.8,15846.887142857142,15846.887142857142,15873.8,15790.8,269.1285714285711,1.1561060822613942,stop,-26.91285714285732,26.91285714285732,-1.0,2021
2021-12-06,short,2021-12-06 14:34:00+00:00,2021-12-06 14:43:00+00:00,15626.6,15656.098571428573,15656.098571428573,15761.4,15626.6,294.98571428571387,1.1447063973485085,stop,-29.498571428572177,29.498571428572177,-1.0,2021
2021-12-07,long,2021-12-07 14:34:00+00:00,2021-12-07 14:37:00+00:00,16161.4,16130.332857142857,16130.332857142857,16161.4,16120.3,310.6714285714282,1.0193816479052316,stop,-31.067142857142244,31.067142857142244,-1.0,2021
2021-12-09,long,2021-12-09 14:34:00+00:00,2021-12-09 14:52:00+00:00,16390.8,16358.177142857143,16358.177142857143,16390.8,16336.3,326.22857142857123,1.0331624776137838,stop,-32.622857142856446,32.622857142856446,-1.0,2021
